uncertainty_id,page_id,year,document_id,document_page_number,text,source_json_path
uncertainty:2022-4:0003:316,page:2022-4:0003,2022,2022-4,3,"{""field"":""amount"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":8}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:317,page:2022-4:0003,2022,2022-4,3,"{""field"":""owner"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":9}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:318,page:2022-4:0003,2022,2022-4,3,"{""field"":""tx_type"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":9}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:319,page:2022-4:0003,2022,2022-4,3,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":9}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:320,page:2022-4:0003,2022,2022-4,3,"{""field"":""amount"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":9}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:321,page:2022-4:0003,2022,2022-4,3,"{""field"":""owner"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":10}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:322,page:2022-4:0003,2022,2022-4,3,"{""field"":""tx_type"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":10}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:323,page:2022-4:0003,2022,2022-4,3,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":10}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:324,page:2022-4:0003,2022,2022-4,3,"{""field"":""amount"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":10}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:325,page:2022-4:0003,2022,2022-4,3,"{""field"":""owner"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":11}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:326,page:2022-4:0003,2022,2022-4,3,"{""field"":""tx_type"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":11}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:327,page:2022-4:0003,2022,2022-4,3,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":11}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:328,page:2022-4:0003,2022,2022-4,3,"{""field"":""amount"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":11}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:329,page:2022-4:0003,2022,2022-4,3,"{""field"":""owner"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":12}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:330,page:2022-4:0003,2022,2022-4,3,"{""field"":""tx_type"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":12}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:331,page:2022-4:0003,2022,2022-4,3,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":12}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:332,page:2022-4:0003,2022,2022-4,3,"{""field"":""amount"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":12}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:333,page:2022-4:0003,2022,2022-4,3,"{""field"":""owner"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":13}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:334,page:2022-4:0003,2022,2022-4,3,"{""field"":""tx_type"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":13}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:335,page:2022-4:0003,2022,2022-4,3,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":13}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:336,page:2022-4:0003,2022,2022-4,3,"{""field"":""amount"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":13}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:337,page:2022-4:0003,2022,2022-4,3,"{""field"":""owner"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":14}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:338,page:2022-4:0003,2022,2022-4,3,"{""field"":""tx_type"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":14}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:339,page:2022-4:0003,2022,2022-4,3,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":14}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:340,page:2022-4:0003,2022,2022-4,3,"{""field"":""amount"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":14}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:341,page:2022-4:0003,2022,2022-4,3,"{""field"":""owner"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":15}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:342,page:2022-4:0003,2022,2022-4,3,"{""field"":""tx_type"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":15}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:343,page:2022-4:0003,2022,2022-4,3,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":15}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:344,page:2022-4:0003,2022,2022-4,3,"{""field"":""amount"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":15}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:345,page:2022-4:0003,2022,2022-4,3,"{""field"":""owner"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":16}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:346,page:2022-4:0003,2022,2022-4,3,"{""field"":""tx_type"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":16}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:347,page:2022-4:0003,2022,2022-4,3,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":16}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:348,page:2022-4:0003,2022,2022-4,3,"{""field"":""amount"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":16}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:349,page:2022-4:0003,2022,2022-4,3,"{""field"":""owner"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":17}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:350,page:2022-4:0003,2022,2022-4,3,"{""field"":""tx_type"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":17}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:351,page:2022-4:0003,2022,2022-4,3,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":17}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:352,page:2022-4:0003,2022,2022-4,3,"{""field"":""amount"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":17}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:353,page:2022-4:0003,2022,2022-4,3,"{""field"":""owner"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":18}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:354,page:2022-4:0003,2022,2022-4,3,"{""field"":""tx_type"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":18}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:355,page:2022-4:0003,2022,2022-4,3,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":18}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:356,page:2022-4:0003,2022,2022-4,3,"{""field"":""amount"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":18}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:357,page:2022-4:0003,2022,2022-4,3,"{""field"":""owner"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":19}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:358,page:2022-4:0003,2022,2022-4,3,"{""field"":""tx_type"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":19}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:359,page:2022-4:0003,2022,2022-4,3,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":19}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:360,page:2022-4:0003,2022,2022-4,3,"{""field"":""amount"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":19}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:361,page:2022-4:0003,2022,2022-4,3,"{""field"":""owner"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":20}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:362,page:2022-4:0003,2022,2022-4,3,"{""field"":""tx_type"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":20}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:363,page:2022-4:0003,2022,2022-4,3,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":20}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:364,page:2022-4:0003,2022,2022-4,3,"{""field"":""amount"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":20}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:365,page:2022-4:0003,2022,2022-4,3,"{""field"":""owner"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":21}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:366,page:2022-4:0003,2022,2022-4,3,"{""field"":""tx_type"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":21}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:367,page:2022-4:0003,2022,2022-4,3,"{""field"":""date"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":21}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:368,page:2022-4:0003,2022,2022-4,3,"{""field"":""amount"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":21}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:369,page:2022-4:0003,2022,2022-4,3,"{""field"":""owner"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":22}",docs/2022-4/text/page-003.json
uncertainty:2022-4:0003:370,page:2022-4:0003,2022,2022-4,3,"{""field"":""tx_type"",""note"":""Audit repair: source scan/transcription did not provide a reliable value; retained as explicit uncertainty rather than guessing."",""read"":""[UNKNOWN]"",""row"":22}",docs/2022-4/text/page-003.json
